listing_id,neighborhood_id,latitude,longitude
868365484504357864,10,43.7181954,-79.4292416
868378580767241896,10,43.7190845,-79.4286692
868687134127405062,10,43.7182601,-79.4288131
868700874380379629,10,43.7188191,-79.4287003
869049231727885424,10,43.7187374,-79.4286196
869111958070462115,10,43.7188323,-79.4285356
869123240806291098,10,43.71876,-79.42874
869761294959961894,10,43.7190725,-79.4288682
878065360944949639,10,43.7203038,-79.4300019
878134049668036200,10,43.7183988,-79.4291762
878446479608245068,10,43.7278854,-79.4191991
886364821890744346,10,43.7181115,-79.4286912
886375558797432057,10,43.7186264,-79.428743
886393584328568657,10,43.71954,-79.42878
887345667255867367,10,43.732545,-79.4255401
7074789,11,43.69159,-79.47304
10072094,11,43.69154,-79.47303
13958556,11,43.69583,-79.47422
13960968,11,43.69426,-79.47599
18397880,11,43.69154,-79.47303
32138803,11,43.69318,-79.47945
33219953,11,43.69439,-79.47272
33482500,11,43.69259,-79.47094
37718703,11,43.69475,-79.46743
48797954,11,43.69495,-79.4694
49377548,11,43.6933365,-79.4733887
564441458002652185,11,43.6972273,-79.4739893
570539294581105370,11,43.694999,-79.4795727
613848686242395381,11,43.69663,-79.4731
638668359925120973,11,43.69568,-79.47929
759022889300511360,11,43.69494,-79.46995
770950137772541969,11,43.6933805,-79.4728498
861818199390378302,11,43.69715,-79.47703
871633697919526254,11,43.696547,-79.4712457
882326903744604328,11,43.69798,-79.4734299
887530708761203377,11,43.6973289,-79.4753923
901536116837862391,11,43.6946969,-79.4782296
902809898355736935,11,43.69486,-79.47664
1732392,12,43.75786,-79.26175
3602373,12,43.77307,-79.25564
5054038,12,43.77426,-79.25699
7989407,12,43.74893,-79.24504
8226634,12,43.77066,-79.2572
7958150,12,43.74721,-79.24332
10611732,12,43.77371,-79.25649
13783591,12,43.76382,-79.25982
13783756,12,43.76155,-79.25812
14398733,12,43.76785,-79.26025
15568866,12,43.76927,-79.26206
17251835,12,43.7722,-79.25529
18199620,12,43.77184,-79.25469
18806248,12,43.7726,-79.25646
19438380,12,43.77245,-79.25954
21582119,12,43.75568,-79.26
22888853,12,43.75749,-79.26076
23860132,12,43.74278,-79.2554
24122140,12,43.75763,-79.26014
25017274,12,43.75084,-79.25396
26152795,12,43.75757,-79.26136
33808686,12,43.77482,-79.25919
34917763,12,43.76621,-79.25084
36393474,12,43.7721,-79.26103
36677965,12,43.75011,-79.24764
37126135,12,43.77481,-79.25632
37830133,12,43.75932,-79.2469
39178427,12,43.77216,-79.26112
41810692,12,43.7521,-79.24816
42066152,12,43.77194,-79.26154
45723693,12,43.77439,-79.25479
46448529,12,43.7723,-79.2546
47122053,12,43.76482,-79.24914
46822632,12,43.76412,-79.25056
47044144,12,43.75128,-79.24993
52132032,12,43.773708,-79.258774
53923957,12,43.77368,-79.25347
53743792,12,43.77249,-79.25514
53748226,12,43.77378,-79.25322
54017819,12,43.76724,-79.25654
54018363,12,43.76512,-79.25613
566789323584262310,12,43.75289,-79.24432
602083608374872745,12,43.76482,-79.26219
613193248805963383,12,43.74801,-79.24515
619632888992798562,12,43.77396,-79.26267
650108878773034394,12,43.7476436,-79.2442119
650151404512668331,12,43.7476436,-79.2442119
655843543779936388,12,43.77178,-79.26155
689667720343076861,12,43.7619827,-79.2634083
684610814106236262,12,43.7609,-79.26391
687584884670860807,12,43.7619827,-79.2634083
689104359650175936,12,43.76316,-79.26319
699936651475226326,12,43.75024,-79.25199
703724670791101574,12,43.7485131,-79.2506472
703739431480357450,12,43.7485131,-79.2506472
703745556270683740,12,43.7485131,-79.2506472
708704046946464771,12,43.7485131,-79.2506472
708723709282689550,12,43.74909,-79.24994
725990697528245456,12,43.7476436,-79.2442119
726001840877666372,12,43.74664,-79.24479
726006451193450398,12,43.7476436,-79.2442119
732120629448282444,12,43.76494,-79.25907
740171724418773320,12,43.7521515,-79.2468969
749474830160010148,12,43.76217,-79.26778
749480948368954470,12,43.7623,-79.26724
749484255421083923,12,43.76214,-79.26758
743003492227724712,12,43.76212,-79.26694
743327170291605397,12,43.7485131,-79.2506472
756578618573302720,12,43.75285,-79.24616
756654774850505242,12,43.75194,-79.24781
762563434710011355,12,43.75259,-79.24771
805834626521604575,12,43.7479725,-79.2504192
816566988751224147,12,43.7493429,-79.245357
817011001242092246,12,43.7493631,-79.245181
898736623241147723,12,43.7541548,-79.2399387
1417125,13,43.70402,-79.25987
1604069,13,43.69348,-79.25967
620965,13,43.70396,-79.24856
4815187,13,43.69266,-79.27191
4530973,13,43.68759,-79.26613
4603634,13,43.69098,-79.27038
7559466,13,43.68006,-79.28352
11506531,13,43.6937,-79.26652
16316014,13,43.70632,-79.2579
16928420,13,43.69326,-79.26195
16439850,13,43.7058,-79.25921
16712953,13,43.70604,-79.25835
17406201,13,43.68875,-79.2737
17499226,13,43.70537,-79.25924
18310561,13,43.70475,-79.25514
18327787,13,43.70536,-79.25402
18347371,13,43.70355,-79.25489
18985283,13,43.691,-79.267
19567196,13,43.70958,-79.25544
20077488,13,43.70408,-79.26235
20150765,13,43.69941,-79.25355
21218853,13,43.68295,-79.28493
20768101,13,43.7061,-79.25823
21142576,13,43.6866,-79.28487
21724483,13,43.71467,-79.24991
22402278,13,43.70535,-79.26193
23150819,13,43.69617,-79.26503
23595194,13,43.70528,-79.24914
22743402,13,43.68894,-79.27156
24790759,13,43.67389,-79.27906
26954132,13,43.68843,-79.26259
28671530,13,43.70498,-79.252
28315642,13,43.68725,-79.26372
29131738,13,43.71188,-79.2485
29383098,13,43.69017,-79.28208
30321028,13,43.70047,-79.25843
29778277,13,43.68611,-79.26942
31187458,13,43.7005,-79.2592
32219569,13,43.67474,-79.27812
32674281,13,43.70643,-79.26006
32288674,13,43.68367,-79.2773
32815796,13,43.7011,-79.26301
34647613,13,43.70938,-79.25895
35089624,13,43.68864,-79.2713
36419477,13,43.689,-79.26853
35822809,13,43.6855,-79.27314
38128498,13,43.70205,-79.24569
38209263,13,43.71169,-79.24928
40068358,13,43.70096,-79.2616
41173077,13,43.71612,-79.25358
42159282,13,43.68719,-79.26962
42517632,13,43.71695,-79.25469
42318124,13,43.70527,-79.2583
44101669,13,43.69431,-79.26028
43955686,13,43.69996,-79.25502
46100121,13,43.69312,-79.26087
49233743,13,43.68784,-79.28693
598454140321959141,13,43.69089,-79.27492
618195403229131493,13,43.70705,-79.25411
630970224279257073,13,43.70755,-79.25412
627666980181703802,13,43.68659,-79.27209
634822454637699229,13,43.69332,-79.27293
642785562857761956,13,43.6891319,-79.266544
655004951164362259,13,43.68784,-79.269
649265418614113314,13,43.69507,-79.27012
673042073536784855,13,43.68635,-79.27161
681441755705338054,13,43.68643,-79.27591
690890445343009652,13,43.70284,-79.26086
694753006739530165,13,43.69356,-79.26947
689181421801452996,13,43.70069,-79.25216
692027793963810760,13,43.71673,-79.25201
692576507012404437,13,43.68751,-79.27967
697013674104755196,13,43.69138,-79.27727
713270362166126270,13,43.6854,-79.27693
719056864694347167,13,43.6923,-79.2628
728016551570284990,13,43.69227,-79.26492
735560331963839957,13,43.6841136,-79.2847337
731073112771421815,13,43.70662,-79.2484
746493847446341369,13,43.6917897,-79.2767513
765437022607642563,13,43.71611,-79.25047
774825079318972484,13,43.7093,-79.25434
778275177915070207,13,43.70709,-79.25416
779915093292461663,13,43.69905,-79.26165
826917801046568902,13,43.7062818,-79.2593597
821679802809545454,13,43.7104378,-79.2547901
821745726657702634,13,43.7117771,-79.2542994
825412616039968271,13,43.6807574,-79.2832193
836081915449680699,13,43.7103291,-79.2559377
841241729733665207,13,43.7118493,-79.2538409
841257454629017044,13,43.7100259,-79.2555855
847830572865515625,13,43.6747955,-79.2791499
861105301735270149,13,43.6825762,-79.2821255
883369106371804326,13,43.7006979,-79.2446505
893373431080367164,13,43.6937437,-79.2697186
894524277914464554,13,43.6934759,-79.2706495
895053405417246414,13,43.6942301,-79.268936
896323698885647864,13,43.68282,-79.28483
897347381238334678,13,43.7072466,-79.2544031
900045811379155055,13,43.7157,-79.25097
7047342,14,43.76538,-79.51003
10709971,14,43.75812,-79.51491
26217344,14,43.77466,-79.52102
28366715,14,43.77461,-79.52086
34462881,14,43.7709709,-79.5196051
36600016,14,43.76112,-79.51015
36935417,14,43.77172,-79.52178
37418957,14,43.76956,-79.52943
38060680,14,43.77446,-79.52238
38212387,14,43.77163,-79.52027
39479824,14,43.77428,-79.52247
39193168,14,43.75801,-79.5151
40480898,14,43.76968,-79.5281
40998675,14,43.77,-79.52381
43830883,14,43.76411,-79.51313
45935215,14,43.7747577,-79.5209015
45935234,14,43.77467,-79.52262
52918677,14,43.75886,-79.51548
53572496,14,43.76047,-79.51303
590594645880327780,14,43.76419,-79.51082
615418350550910407,14,43.77108,-79.52241
630723210576249362,14,43.758453,-79.516647
628891350328444353,14,43.758453,-79.516647
670479102029650387,14,43.75867,-79.5177
733148350848340882,14,43.76712,-79.53091
747985179520717513,14,43.77024,-79.52058
757371302747340818,14,43.7626795,-79.5285942
778563946186722066,14,43.7597107,-79.5097684
831223527897491942,14,43.7703641,-79.5201665
840479765267620648,14,43.7662636,-79.5121024
847250373508913257,14,43.7595126,-79.5117405
852477481544990082,14,43.7610165,-79.5114243
853249400532997376,14,43.7601452,-79.5106222
853275853642120822,14,43.7601452,-79.5106222
855909059843341999,14,43.76476,-79.52747
857837460645746297,14,43.76446,-79.51284
867408536131961125,14,43.7702169,-79.5209978
864391292456575952,14,43.7636521,-79.5274209
864500269582104632,14,43.76289,-79.52693
874878273912729461,14,43.7620437,-79.5267563
885290967824488445,14,43.7638675,-79.5121521
918623,15,43.67653,-79.34076
314459,15,43.67739,-79.33599
1803281,15,43.67066,-79.34116
5265986,15,43.67869,-79.33967
4525382,15,43.67166,-79.33968
7068130,15,43.67549,-79.3415
10174347,15,43.67792,-79.33542
12482829,15,43.67653,-79.33914
13367812,15,43.67609,-79.33638
13370172,15,43.67824,-79.33873
13960519,15,43.67269,-79.34088
19153784,15,43.67922,-79.33534
19650556,15,43.67909,-79.34014
20800670,15,43.67652,-79.33938
21504876,15,43.67449,-79.34137
23077858,15,43.67804,-79.33681
27198633,15,43.6737,-79.34214
27879646,15,43.67448,-79.34065
28954570,15,43.67897,-79.33335
28287136,15,43.67774,-79.34309
31666386,15,43.67281,-79.34107
31497877,15,43.67794,-79.34323
32641645,15,43.67943,-79.33228
33472188,15,43.67576,-79.33321
34335993,15,43.67601,-79.34206
34419781,15,43.6712,-79.33951
35168234,15,43.67594,-79.34209
35510845,15,43.6793,-79.33776
35012888,15,43.67301,-79.33595
39590167,15,43.67384,-79.33723
45381025,15,43.67777,-79.34283
51621485,15,43.67304,-79.33523
52396961,15,43.67416,-79.34283
54141546,15,43.67782,-79.34348
594188854209708335,15,43.67263,-79.34114
618201162402104707,15,43.67731,-79.33938
618757408298726485,15,43.67715,-79.33752
637130685846889600,15,43.67272,-79.3414
647820745094859750,15,43.67435,-79.3413
666008982591661048,15,43.6758,-79.34293
699328025103792735,15,43.675031,-79.3404497
736805460058726191,15,43.67521,-79.33982
800706062441463038,15,43.67327,-79.34144
822033127480268033,15,43.679408,-79.3346206
823267539818504647,15,43.6708361,-79.3412841
833122708600369598,15,43.6740791,-79.3361554
861108570227511164,15,43.6704436,-79.3394169
861053226000653324,15,43.6704843,-79.339942
861066091046288777,15,43.6704831,-79.3399576
861067387019336138,15,43.6703637,-79.3402706
861069153106829035,15,43.670018,-79.340111
861100624616331658,15,43.6703614,-79.339917
862576019988349006,15,43.6701715,-79.3400279
862576916720673796,15,43.6705724,-79.3398183
862577820085525784,15,43.670419,-79.3401689
870109696782180206,15,43.6750523,-79.3324189
897305550223292373,15,43.6702305,-79.3396742
897314536804761165,15,43.670403,-79.3394659
897320539793755662,15,43.6697217,-79.340332
897403524542545503,15,43.6704189,-79.34018
897413478361507272,15,43.67033,-79.33989
897423273108222417,15,43.67028,-79.33981
900787871325970060,15,43.66986,-79.34026
900985173746662091,15,43.67054,-79.34002
900838811774742746,15,43.66981,-79.34011
900986941813068509,15,43.6705292,-79.3399196
900840117583357602,15,43.6704392,-79.3401779
900842601358066473,15,43.6705539,-79.3401919
900989659984989637,15,43.6702755,-79.3399732
900990699072242390,15,43.6702988,-79.3401001
900844357781001505,15,43.67047,-79.34028
900845468072553861,15,43.67022,-79.34008
900847416935533416,15,43.6701365,-79.33983
900952905496174318,15,43.6698237,-79.3402529
900955547104480330,15,43.6703364,-79.3397466
900703292963257229,15,43.6696766,-79.3403113
900704962921393068,15,43.66999,-79.34005
900980068796941510,15,43.67041,-79.33984
901735000027018687,15,43.6702833,-79.3402629
901741958243945205,15,43.6699131,-79.3403091
901773610650860227,15,43.6702587,-79.340211
901777070717850807,15,43.6704384,-79.3401826
901750387946927556,15,43.67051,-79.33943
901751213525397080,15,43.67032,-79.33949
901752884102503544,15,43.6702474,-79.3398395
901780134669634278,15,43.6701329,-79.3396928
903340281207974881,15,43.6703936,-79.3400028
903343342556257421,15,43.6697544,-79.3401835
903348441874036018,15,43.6704878,-79.3397023
903349327953882053,15,43.67052,-79.34027
903351151857187299,15,43.67023,-79.33995
903354841021064065,15,43.67016,-79.34026
903356624769697546,15,43.6705719,-79.3395503
903381303812481619,15,43.67025,-79.33957
903360351647507038,15,43.6701773,-79.339786
903382195184669347,15,43.6702,-79.34019
903383412888664056,15,43.6704585,-79.3400059
903384305600356948,15,43.6702029,-79.3398461
903388581338745895,15,43.6699759,-79.3399408
903364683509307677,15,43.67008,-79.33989
903368850260805998,15,43.670049,-79.3398479
903370624748976219,15,43.67001,-79.33983
903393291251240640,15,43.67057,-79.33959
903417052757693297,15,43.6701139,-79.3397835
903418706385294079,15,43.67041,-79.33961
903419528684053548,15,43.6704756,-79.3399782
903428620053945817,15,43.6703742,-79.3396137
4887279,16,43.69889,-79.44312
5074952,16,43.70336,-79.44368
6424363,16,43.70277,-79.44115
6784738,16,43.7037,-79.44036
7413729,16,43.70162,-79.44615
9151259,16,43.7005,-79.44628
9728369,16,43.70391,-79.44001
9295152,16,43.69899,-79.44503
9495542,16,43.69723,-79.44645
9918337,16,43.70391,-79.44001
14274297,16,43.69775,-79.44691
14978340,16,43.69856,-79.44658
15534448,16,43.6963,-79.45673
15237035,16,43.69857,-79.43952
16578912,16,43.70092,-79.45293
20620905,16,43.69675,-79.44757
21398062,16,43.6991,-79.45381
22076522,16,43.69758,-79.44521
22077410,16,43.69735,-79.44681
28178668,16,43.69864,-79.46448
29563831,16,43.6978,-79.44682
30458708,16,43.69929,-79.44105
32521143,16,43.69867,-79.44085
32522122,16,43.69879,-79.44057
33684559,16,43.69965,-79.44109
36718254,16,43.70135,-79.4441
38523650,16,43.6991,-79.44156
40843430,16,43.69915,-79.44019
43641580,16,43.70532,-79.44022
44210637,16,43.69366,-79.46248
43577270,16,43.69978,-79.44822
44596325,16,43.69628,-79.45835
44897637,16,43.70287,-79.44178
44948823,16,43.69767,-79.4585
46730032,16,43.69913,-79.43974
49849237,16,43.69722,-79.45823
51020564,16,43.6993,-79.44459
52388186,16,43.69667,-79.45937
52233392,16,43.70448,-79.44395
52476493,16,43.69885,-79.44231
52715114,16,43.69688,-79.447731
53548045,16,43.694592,-79.459793
53690882,16,43.69867,-79.44273
53909817,16,43.69833,-79.4483
53918405,16,43.697366,-79.4531974
562498313613122376,16,43.69555,-79.45903
612969552478578409,16,43.70001,-79.4434
624636960239477464,16,43.6986199,-79.4422305
626757310434974338,16,43.6963429,-79.4548206
631573870151074427,16,43.69373,-79.46353
689913986958105212,16,43.699,-79.44099
689914106700932162,16,43.69899,-79.44131
691880408362691634,16,43.70317,-79.44761
706026307133987926,16,43.69982,-79.44573
751681934600407222,16,43.7008102,-79.4450422
761108273242183932,16,43.6955765,-79.4543257
761594512683531836,16,43.6957866,-79.4552976
759677807497225852,16,43.6957866,-79.4552976
785492208792849135,16,43.6980593,-79.4526467
803691496710350979,16,43.7016372,-79.4510486
822407012080842820,16,43.7037764,-79.4449193
827844100299286933,16,43.7004272,-79.4417436
833607397280300904,16,43.6998666,-79.4460265
841373661224363872,16,43.6990674,-79.4402109
842700374677803131,16,43.700516,-79.4424615
853550795544443626,16,43.6957811,-79.4553006
853592108694968118,16,43.6949603,-79.454466
876013179236011379,16,43.702937,-79.440138
886942730027707722,16,43.69498,-79.45641
891197880657520762,16,43.6980187,-79.4456198
3870028,17,43.71155,-79.38542
18124965,17,43.72181,-79.3792
22841883,17,43.73682,-79.40382
36625327,17,43.7131,-79.38158
39994472,17,43.71223,-79.38185
40815297,17,43.71428,-79.3864
44434528,17,43.71938,-79.36485
45549138,17,43.74694,-79.38863
47730969,17,43.72393,-79.38002
547191734465391697,17,43.72371,-79.37793
673695886791968803,17,43.71472,-79.37961
719785349509856575,17,43.71486,-79.3796
739864095299796056,17,43.71217,-79.3825
800257836302296992,17,43.72326,-79.38037
829642053651033852,17,43.7229122,-79.3830508
624190,18,43.69032,-79.35236
3369760,18,43.68501,-79.34821
4880455,18,43.68719,-79.35584
5059298,18,43.68329,-79.35523
12583311,18,43.69066,-79.35458
13666139,18,43.68453,-79.35195
15328698,18,43.68518,-79.35243
18112349,18,43.69047,-79.35749
21068000,18,43.68749,-79.35455
21828838,18,43.68477,-79.34854
22471259,18,43.68659,-79.35461
26234812,18,43.69035,-79.35313
26234821,18,43.68899,-79.35292
27607951,18,43.69788,-79.35019
28960242,18,43.68568,-79.35327
32747998,18,43.68749,-79.351
32811056,18,43.68426,-79.35522
34176009,18,43.6883,-79.35703
34044134,18,43.6918376,-79.3500622
33750187,18,43.68437,-79.35357
34708269,18,43.68491,-79.34815
34967296,18,43.69396,-79.35137
37719064,18,43.68586,-79.3529
37448034,18,43.68268,-79.34685
38868670,18,43.69375,-79.35203
40472296,18,43.69352,-79.35357
40492593,18,43.69301,-79.35065
42881816,18,43.68605,-79.35377
46973442,18,43.69152,-79.35423
50285437,18,43.68364,-79.34717
51422971,18,43.6921,-79.35523
53548788,18,43.6858963,-79.3538094
605795320561088807,18,43.69001,-79.35774
610139160887669198,18,43.68907,-79.34995
611620593306817734,18,43.68862,-79.3495
717980004967907991,18,43.68562,-79.35813
757458152813856857,18,43.68726,-79.3572
775275604932052002,18,43.68461,-79.35
777719066318675114,18,43.6879694,-79.3484698
811165357728839112,18,43.68912,-79.35286
831425785573924883,18,43.6903134,-79.35398
902905192337359403,18,43.6947902,-79.3541396
462366,19,43.7054,-79.48584
29430838,19,43.69817,-79.49973
39653298,19,43.70231,-79.47889
39655355,19,43.70045,-79.47713
41365827,19,43.70103,-79.4999
43168980,19,43.70182,-79.48129
43170578,19,43.70215,-79.48038
44035820,19,43.70145,-79.48231
43912785,19,43.70226,-79.47737
45083928,19,43.70002,-79.47961
44417153,19,43.7023,-79.47864
46837052,19,43.70149,-79.48163
48364252,19,43.69862,-79.49426
53050581,19,43.70308,-79.48106
553078352929648756,19,43.70081,-79.49907
579858952866043434,19,43.69862,-79.47453
576183785223517563,19,43.70194,-79.47905
576283124663503034,19,43.69998,-79.47866
607218292874876971,19,43.70288,-79.4847
675375309902837167,19,43.7100623,-79.4721313
675603202086761150,19,43.7027305,-79.4849534
708795859562692359,19,43.706628,-79.4811428
729217536286267523,19,43.7068,-79.48028
758573880431166376,19,43.69886,-79.47398
775573275607844715,19,43.6986351,-79.5028922
780994489319887226,19,43.7028,-79.48584
810815063811286715,19,43.6985712,-79.4756864
823278226925227856,19,43.7046231,-79.4858744
835806976199445746,19,43.6976,-79.50196
844487225615529587,19,43.6991342,-79.5036813
845275148526551087,19,43.6976997,-79.502659
884096752599674542,19,43.7024827,-79.5030844
893186772782789622,19,43.70655,-79.47913
896636027666840550,19,43.7028116,-79.5033044
1209935,20,43.66483,-79.36945
669162,20,43.66667,-79.37502
756619,20,43.664642,-79.371208
228568,20,43.66593,-79.37655
3032302,20,43.66446,-79.37579
3852422,20,43.66625,-79.37747
2447970,20,43.66766,-79.3709
3315154,20,43.66517,-79.368
3932792,20,43.66538,-79.37773
3425643,20,43.66547,-79.37591
2684516,20,43.664642,-79.371208
3971971,20,43.66474,-79.3714
4040460,20,43.66285,-79.37588
5473876,20,43.66545,-79.371
5559784,20,43.664803,-79.369743
4662790,20,43.66553,-79.36391
6373829,20,43.66547,-79.36967
7109921,20,43.67023,-79.36985
6986156,20,43.66446,-79.35845
7000221,20,43.66416,-79.37343
7069679,20,43.66464,-79.37121
7535686,20,43.66767,-79.37016
7713898,20,43.66577,-79.37462
7714064,20,43.66653,-79.37012
9759309,20,43.66634,-79.36616
10320538,20,43.6651,-79.37137
10982574,20,43.66511,-79.37775
11095101,20,43.66358,-79.37145
12227642,20,43.66498,-79.36976
12324895,20,43.66629,-79.37633
14380750,20,43.666985,-79.371803
14095037,20,43.66456,-79.35734
15328353,20,43.66393,-79.37568
15413004,20,43.6648,-79.35831
15301956,20,43.66558,-79.37524
16318820,20,43.66611,-79.37155
16897434,20,43.6652,-79.36545
17137395,20,43.66442,-79.36979
17175506,20,43.6639,-79.37239
17176267,20,43.66526,-79.37317
18358660,20,43.66719,-79.37294
18465618,20,43.66529,-79.37717
18754104,20,43.66491,-79.37432
19374127,20,43.66619,-79.37441
19457877,20,43.66341,-79.37503
20055761,20,43.66618,-79.37511
20597901,20,43.66579,-79.37138
21377139,20,43.66541,-79.37794
21385731,20,43.66599,-79.3725
21764678,20,43.66375,-79.37585
21516656,20,43.66717,-79.37093
22413110,20,43.66582,-79.3668
23468029,20,43.66636,-79.36825
23088316,20,43.66578,-79.36972
22701837,20,43.66419,-79.37075
22730853,20,43.66891,-79.36961
24450728,20,43.66578,-79.36393
24556893,20,43.66721,-79.36438
26209256,20,43.6652378,-79.3619889
26405219,20,43.66491,-79.36067
26430084,20,43.6626692,-79.3760073
26138287,20,43.66581,-79.36531
27369077,20,43.66603,-79.3598
27434650,20,43.66475,-79.35863
28411992,20,43.66585,-79.37549
28606469,20,43.67188,-79.36976
28693262,20,43.66608,-79.37265
29420205,20,43.6638,-79.37634
29658486,20,43.6653,-79.3747
29780923,20,43.6647,-79.37156
30693319,20,43.66501,-79.36443
32616857,20,43.66749,-79.36572
32779613,20,43.66468,-79.36128
33396661,20,43.66606,-79.36676
34128506,20,43.6668587,-79.3634872
35921642,20,43.66539,-79.36828
35925856,20,43.66467,-79.36838
37773703,20,43.6659029,-79.3766375
37993653,20,43.66609,-79.37094
39095600,20,43.66708,-79.36581
39991893,20,43.66637,-79.37232
39992468,20,43.66504,-79.37223
39992675,20,43.66642,-79.37263
39992837,20,43.66605,-79.37422
39992975,20,43.66423,-79.37389
40348898,20,43.66598,-79.37677
41182483,20,43.67181,-79.36971
43541990,20,43.66783,-79.36618
45144179,20,43.66482,-79.37604
45164906,20,43.66579,-79.37409
46637959,20,43.66547,-79.36122
47233504,20,43.6643966,-79.3701874
46335361,20,43.66599,-79.3761
48981987,20,43.66467,-79.37614
49346127,20,43.66571,-79.37402
49800257,20,43.66542,-79.37711
49887999,20,43.66584,-79.37395
51332722,20,43.66653,-79.37442
51091234,20,43.66638,-79.37552
51236424,20,43.6644,-79.37453
51956354,20,43.66563,-79.37574
52184707,20,43.66696,-79.37407
51827113,20,43.66611,-79.37596
52674052,20,43.66421,-79.37544
53200594,20,43.6671,-79.37399
53261439,20,43.66443,-79.37558
53262243,20,43.66646,-79.37582
53727230,20,43.66598,-79.37573
53753280,20,43.66479,-79.37402
53974552,20,43.667854,-79.369606
54366886,20,43.66455,-79.37537
54164433,20,43.66434,-79.37591
589101239979274028,20,43.66643,-79.37598
582158681750272403,20,43.663401,-79.3765713
592960605356575555,20,43.66426,-79.37515
594943488879963289,20,43.66432,-79.37739
599975359711734518,20,43.66575,-79.37515
615241396871798016,20,43.664017,-79.370132
602751347990644532,20,43.666389,-79.370018
602853920402957458,20,43.66504,-79.36251
605610939705697702,20,43.666344,-79.363747
637760830520147562,20,43.6647,-79.36543
639761676606560113,20,43.664722,-79.359612
649863733682258070,20,43.66648,-79.37444
642008660137142888,20,43.66316,-79.37665
654326595722473651,20,43.6637715,-79.3605809
661744199700216486,20,43.6629,-79.3746
670995512172856946,20,43.66547,-79.36546
674871372346459943,20,43.66576,-79.36646
694076745729625354,20,43.667033,-79.3727593
713701000485626616,20,43.6657,-79.36345
717538304747483776,20,43.666831,-79.374776
716018348653233515,20,43.67052,-79.3701
720878862463007486,20,43.66625,-79.36479
725977171233218339,20,43.66645,-79.37534
729889404636665285,20,43.6661636,-79.3649051
732719356589488679,20,43.66259,-79.37601
735608179148481291,20,43.6671,-79.36467
745450063993912354,20,43.6649,-79.36223
741328369849469855,20,43.66457,-79.37001
749689587773261572,20,43.6627252,-79.3762717
752495755514117202,20,43.66458,-79.35697
762231200278855385,20,43.66492,-79.36226
771138481417580071,20,43.66697,-79.36028
774750365471862749,20,43.66514,-79.36059
773282269373583176,20,43.6681513,-79.369461
793348588960066587,20,43.663816,-79.3757757
823328203684777813,20,43.6646685,-79.3612721
827643753522904573,20,43.6655417,-79.3699881
832701090673218161,20,43.6661192,-79.3687255
833294893383144353,20,43.6631908,-79.3759094
838049394122492608,20,43.6653758,-79.3775171
850658376100862685,20,43.666203,-79.3720407
846387529339397377,20,43.6676141,-79.3716533
862631476363669206,20,43.6643872,-79.3736417
864756723163023109,20,43.6658903,-79.3695865
874676209807954426,20,43.6657337,-79.369498
882453774256688639,20,43.665414,-79.3750406
882695394092299411,20,43.66619,-79.37367
884266426677972518,20,43.6644722,-79.3599181
887540918372129840,20,43.6657063,-79.3745431
890474336909417447,20,43.6631811,-79.375904
888375084516746334,20,43.66587,-79.37414
889777937503299949,20,43.6678007,-79.3674626
892950792267236313,20,43.66601,-79.37427
895646484497653804,20,43.66403,-79.37199
896497131108863101,20,43.6687496,-79.368837
899647067306610276,20,43.66697,-79.36869
904357689419271041,20,43.66717,-79.36808
903860527266551916,20,43.6639882,-79.3698788
248940,21,43.68238,-79.46038
4032579,21,43.68653,-79.45812
8168525,21,43.68459,-79.45469
13162966,21,43.68544,-79.44692
16664283,21,43.68561,-79.46044
22290706,21,43.6873,-79.4477
23884043,21,43.69123,-79.45193
24369125,21,43.68916,-79.45022
25872744,21,43.69482,-79.45171
28511909,21,43.684,-79.45941
33073690,21,43.68913,-79.45025
33074386,21,43.68931,-79.45019
35596656,21,43.68789,-79.44887
38264204,21,43.68911,-79.4544
39058638,21,43.68532,-79.44734
40728935,21,43.68891,-79.45645
42928813,21,43.68755,-79.46218
46177706,21,43.69451,-79.45558
48421038,21,43.6848,-79.45018
49028787,21,43.68878,-79.45815
616950689842887898,21,43.692635,-79.456284
658615341068965323,21,43.6848,-79.45144
687144588456056453,21,43.69169,-79.45494
687151181203810884,21,43.69343,-79.45356
703861139895591439,21,43.68447,-79.46009
716630106850613466,21,43.69032,-79.45536
716851160800159549,21,43.69355,-79.45343
745019681564583080,21,43.6846322,-79.456242
812192468352993911,21,43.6942164,-79.450639
812256652066735516,21,43.6933321,-79.4514114
839292163809830633,21,43.684504,-79.4519639
847317267766288335,21,43.6853019,-79.4581812
847320392447338527,21,43.68701,-79.45807
847322384960535350,21,43.68738,-79.46004
854681688455671621,21,43.6872899,-79.4599466
854686280048607202,21,43.6886053,-79.4599628
854688823373778562,21,43.6869162,-79.4615836
854689608176685313,21,43.68872,-79.46196
854694128942991922,21,43.686697,-79.4604996
854696468310983288,21,43.68836,-79.46179
854697258128032264,21,43.6888463,-79.4605663
854698475823019151,21,43.6880814,-79.4621996
854699255580318486,21,43.688952,-79.4618299
854931112194613067,21,43.68864,-79.46153
854937279065413850,21,43.6868828,-79.4617597
892615257542100487,21,43.6898633,-79.4517511
893486687714556926,21,43.6870834,-79.4598898
893488140546453577,21,43.68753,-79.46011
893492132457562236,21,43.68866,-79.4619
893496244384072009,21,43.68816,-79.46195
893497124867231807,21,43.68823,-79.46001
